product_design_evidence_id,product_task_assessment_id,aida_stage,evidence_role,product_configuration_documented,product_design_evidence_type,product_design_evidence_url,source_publication_date,source_access_date,evidence_summary,supported_product_autonomy_rating,documented_human_gate,evidence_strength,source_conflict_flag,supports_final_rating,reviewer_id,review_date
pde_pta_dusty_fieldprint_platform_can47203101_decide_01,pta_dusty_fieldprint_platform_can47203101,decide,stage_authority,"Dusty FieldPrint Platform with FP2 FieldPrinter, Portal-published coordinated BIM/CAD print file, total-station stationing/verification, iPad operator controls, and AI obstacle avoidance; one trained operator selects and runs the print.",manual,https://support.dustyrobotics.com/hc/en-us/articles/53228299459355-What-Is-the-Dusty-FieldPrinter-An-Overview-of-the-Layout-Printing-Robot-and-System,,2026-08-19,"After the operator selects the published print scope, FieldPrint completes route, print, and obstacle-avoidance decisions for the supported run. Routine operator verification/supervision prevents 4, so Decide is 3.",3,routine_review_or_approval,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_dusty_fieldprint_platform_can47203101_act_01,pta_dusty_fieldprint_platform_can47203101,act,stage_authority,"Dusty FieldPrint Platform with FP2 FieldPrinter, Portal-published coordinated BIM/CAD print file, total-station stationing/verification, iPad operator controls, and AI obstacle avoidance; one trained operator selects and runs the print.",manual,https://support.dustyrobotics.com/hc/en-us/articles/53228299459355-What-Is-the-Dusty-FieldPrinter-An-Overview-of-the-Layout-Printing-Robot-and-System,,2026-08-19,"FP2 completes the supported multi-trade layout print, but one operator routinely selects, stations, verifies, starts, and supervises the job. Complete action with routine technical supervision is 3.",3,routine_review_or_approval,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_dusty_fieldprint_platform_can47203102_acquire_01,pta_dusty_fieldprint_platform_can47203102,acquire,stage_authority,"Dusty FieldPrint Platform with FP2 FieldPrinter, Portal-published coordinated BIM/CAD print file, total-station stationing/verification, iPad operator controls, and AI obstacle avoidance; assessment is against CAN-02 permanent-component fabrication/installation, not CAN-01 planning.",manual,https://support.dustyrobotics.com/hc/en-us/articles/53228299459355-What-Is-the-Dusty-FieldPrinter-An-Overview-of-the-Layout-Printing-Robot-and-System,,2026-08-19,"For the marking case, a human prepares/publishes the coordinated layout and performs stationing/verification; the robot then receives the file and positioning data. That routine human preparation materially completes Acquire, supporting 2.",2,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_dusty_fieldprint_platform_can47203102_interpret_01,pta_dusty_fieldprint_platform_can47203102,interpret,stage_authority,"Dusty FieldPrint Platform with FP2 FieldPrinter, Portal-published coordinated BIM/CAD print file, total-station stationing/verification, iPad operator controls, and AI obstacle avoidance; assessment is against CAN-02 permanent-component fabrication/installation, not CAN-01 planning.",detailed_product_page,https://www.dustyrobotics.com/fieldprint-platform,,2026-08-19,"FieldPrint completes the supported model-to-workface coordinate translation, with routine human stationing and verification. The excluded fabrication/installation interpretation does not lower autonomy within this narrow marking case; Interpret is 3.",3,routine_review_or_approval,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_dusty_fieldprint_platform_can47203102_decide_01,pta_dusty_fieldprint_platform_can47203102,decide,stage_authority,"Dusty FieldPrint Platform with FP2 FieldPrinter, Portal-published coordinated BIM/CAD print file, total-station stationing/verification, iPad operator controls, and AI obstacle avoidance; assessment is against CAN-02 permanent-component fabrication/installation, not CAN-01 planning.",manual,https://support.dustyrobotics.com/hc/en-us/articles/53228299459355-What-Is-the-Dusty-FieldPrinter-An-Overview-of-the-Layout-Printing-Robot-and-System,,2026-08-19,"Within the marking case, the robot completes route, print, and obstacle-avoidance decisions after the human selects the coordinated scope. Routine operator supervision prevents 4, so Decide is 3; downstream fabrication choices are outside scope.",3,routine_review_or_approval,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_dusty_fieldprint_platform_can47203102_act_01,pta_dusty_fieldprint_platform_can47203102,act,stage_authority,"Dusty FieldPrint Platform with FP2 FieldPrinter, Portal-published coordinated BIM/CAD print file, total-station stationing/verification, iPad operator controls, and AI obstacle avoidance; assessment is against CAN-02 permanent-component fabrication/installation, not CAN-01 planning.",manual,https://support.dustyrobotics.com/hc/en-us/articles/53228299459355-What-Is-the-Dusty-FieldPrinter-An-Overview-of-the-Layout-Printing-Robot-and-System,,2026-08-19,"FP2 completes the supported physical reference-marking action, while one operator routinely stations, starts, verifies, and supervises the run. This is Act 3 for a narrow_fragment case; downstream fabrication/installation remains excluded.",3,routine_review_or_approval,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_canvas_1200cx_can47203104_acquire_01,pta_canvas_1200cx_can47203104,acquire,stage_authority,"Canvas 1200CX worker-controlled drywall-finishing robot, Level 4/Level 5 supported interior drywall surfaces within 12-foot reach, self-drive/auto-position, robotic compound application and sanding, human setup, material preparation, operation, corner/complex work, and acceptance/rework.",detailed_product_page,https://www.jlg.com/en/canvas/1200cx,,2026-08-19,"For each supported pass, the crew supplies the finish target, prepared surface, compound, room/surface selection, and machine setup; the 1200CX contributes self-positioning and site/robot data. The human contribution is material, so Acquire is 2.",2,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_canvas_1200cx_can47203104_interpret_01,pta_canvas_1200cx_can47203104,interpret,stage_authority,"Canvas 1200CX worker-controlled drywall-finishing robot, Level 4/Level 5 supported interior drywall surfaces within 12-foot reach, self-drive/auto-position, robotic compound application and sanding, human setup, material preparation, operation, corner/complex work, and acceptance/rework.",detailed_product_page,https://www.jlg.com/en/canvas,,2026-08-19,"Canvas uses robotics/automation, self-positioning, and site data to complete surface alignment and finishing interpretation for the supported pass. Because the system is worker-controlled and routinely supervised, Interpret is 3 rather than 4.",3,routine_review_or_approval,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_canvas_1200cx_can47203104_decide_01,pta_canvas_1200cx_can47203104,decide,stage_authority,"Canvas 1200CX worker-controlled drywall-finishing robot, Level 4/Level 5 supported interior drywall surfaces within 12-foot reach, self-drive/auto-position, robotic compound application and sanding, human setup, material preparation, operation, corner/complex work, and acceptance/rework.",detailed_product_page,https://www.jlg.com/en/press-releases/content/category-cards-component---2026/jlg-brings-job-site-of-the-future-demo-and-robotics-preview-to-conexpo-con-agg,2026-02-24,2026-08-19,"After the operator sets the supported job scope/materials, the robotic system completes motion and application-control decisions for the pass. Routine worker control/supervision is a technical gate, so Decide is 3.",3,routine_review_or_approval,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_canvas_1200cx_can47203104_act_01,pta_canvas_1200cx_can47203104,act,stage_authority,"Canvas 1200CX worker-controlled drywall-finishing robot, Level 4/Level 5 supported interior drywall surfaces within 12-foot reach, self-drive/auto-position, robotic compound application and sanding, human setup, material preparation, operation, corner/complex work, and acceptance/rework.",detailed_product_page,https://www.jlg.com/en/press-releases/content/category-cards-component---2026/jlg-brings-job-site-of-the-future-demo-and-robotics-preview-to-conexpo-con-agg,2026-02-24,2026-08-19,"The robot completes the supported Level 4/5 compound-application and sanding pass, but it is worker-controlled and routinely operated/supervised. That is stage-complete action with a human technical gate (3); excluded prep/corners/other finishes are coverage limits.",3,routine_review_or_approval,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_okibo_eg7_plus_can47203104_acquire_01,pta_okibo_eg7_plus_can47203104,acquire,stage_authority,"Okibo EG7+ with onboard AI-guided 3D scanning and real-time modeling, battery/onboard pump or dust collector, documented autonomous sanding, painting/coating, and Level 4 drywall finishing up to 24 feet; human supplies job/finish requirements, materials, transport/setup, uncovered prep/finish work, and acceptance/rework.",detailed_product_page,https://okibo.com/home-26/,,2026-08-19,"EG7+ scans the supported work area and constructs a real-time 3D model without BIM, markers, external sensors, measurements, or site preparation. Human goal/material provision is setup, and no routine acquisition gate is documented, supporting 4.",4,none,P2_official_workflow_evidence,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_okibo_eg7_plus_can47203104_interpret_01,pta_okibo_eg7_plus_can47203104,interpret,stage_authority,"Okibo EG7+ with onboard AI-guided 3D scanning and real-time modeling, battery/onboard pump or dust collector, documented autonomous sanding, painting/coating, and Level 4 drywall finishing up to 24 feet; human supplies job/finish requirements, materials, transport/setup, uncovered prep/finish work, and acceptance/rework.",detailed_product_page,https://okibo.com/home-26/,,2026-08-19,"The patented 3D scanning/real-time modeling system completes geometry interpretation for the supported autonomous finish run, with no documented routine human validation before execution. Interpret is 4 within that bounded case.",4,none,P2_official_workflow_evidence,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_okibo_eg7_plus_can47203104_decide_01,pta_okibo_eg7_plus_can47203104,decide,stage_authority,"Okibo EG7+ with onboard AI-guided 3D scanning and real-time modeling, battery/onboard pump or dust collector, documented autonomous sanding, painting/coating, and Level 4 drywall finishing up to 24 feet; human supplies job/finish requirements, materials, transport/setup, uncovered prep/finish work, and acceptance/rework.",detailed_product_page,https://okibo.com/home-26/,,2026-08-19,"After the human selects the supported finish goal/material, the autonomous robot chooses navigation and execution behavior for the run without a routine plan or decision approval. Decide is 4.",4,none,P2_official_workflow_evidence,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_okibo_eg7_plus_can47203104_act_01,pta_okibo_eg7_plus_can47203104,act,stage_authority,"Okibo EG7+ with onboard AI-guided 3D scanning and real-time modeling, battery/onboard pump or dust collector, documented autonomous sanding, painting/coating, and Level 4 drywall finishing up to 24 feet; human supplies job/finish requirements, materials, transport/setup, uncovered prep/finish work, and acceptance/rework.",detailed_product_page,https://okibo.com/okibo-unleashes-blaster-technology-a-breakthrough-in-autonomous-high-speed-coating-for-the-construction-industry/,2026-02-11,2026-08-19,"The EG7+ autonomously completes supported painting/coating, sanding, or Level 4 finishing, and an equipped unit was deployed on a Jacksonville project. No routine pre-effect operator gate is documented for the supported run, so Act is 4.",4,none,P3_deployment_or_independent_evidence,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_auar_microfactory_masterbuilder_can47203102_acquire_01,pta_auar_microfactory_masterbuilder_can47203102,acquire,stage_authority,"AUAR MasterBuilder plus MicroFactory service: customer-approved plans/specifications as inputs, automated framing design/quantities/production data, AUAR-operated robotic panel production and quality control, panels delivered for installation by existing framing crews.",detailed_product_page,https://auar.io/masterbuilder,,2026-08-19,"For the post-onboarding supported case, an approved design/specification is the supplied goal/input and reusable customer constraints are already configured. MasterBuilder ingests the plans and gathers the data needed for production without a routine per-case acquisition approval, supporting 4.",4,none,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_auar_microfactory_masterbuilder_can47203102_interpret_01,pta_auar_microfactory_masterbuilder_can47203102,interpret,stage_authority,"AUAR MasterBuilder plus MicroFactory service: customer-approved plans/specifications as inputs, automated framing design/quantities/production data, AUAR-operated robotic panel production and quality control, panels delivered for installation by existing framing crews.",detailed_product_page,https://auar.io/masterbuilder,,2026-08-19,"MasterBuilder automatically converts approved plans into code-aligned framing designs, quantities/costs, and production-ready data without manual reworking/re-detailing for the supported case. Structural engineering is an excluded upstream input, so Interpret is 4.",4,none,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_auar_microfactory_masterbuilder_can47203102_decide_01,pta_auar_microfactory_masterbuilder_can47203102,decide,stage_authority,"AUAR MasterBuilder plus MicroFactory service: customer-approved plans/specifications as inputs, automated framing design/quantities/production data, AUAR-operated robotic panel production and quality control, panels delivered for installation by existing framing crews.",detailed_product_page,https://auar.io/how-it-works,,2026-08-19,"MasterBuilder documents production scheduling, sequencing, and management from shared manufacturing data. AUAR's operating workflow separately states that an AUAR operator runs and manages production and quality control. The source does not establish whether the system commits the production plan without routine operator approval; Decide is IE.",IE,unclear,P2_official_workflow_evidence,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_auar_microfactory_masterbuilder_can47203102_act_01,pta_auar_microfactory_masterbuilder_can47203102,act,stage_authority,"AUAR MasterBuilder plus MicroFactory service: customer-approved plans/specifications as inputs, automated framing design/quantities/production data, AUAR-operated robotic panel production and quality control, panels delivered for installation by existing framing crews.",detailed_product_page,https://auar.io/microfactory,,2026-08-19,"The MicroFactory completes full-scale install-ready panel packs for the supported design, but AUAR explicitly provides an operator who runs production and quality control. Complete supported action with routine technical supervision is 3; site installation is outside the case.",3,routine_review_or_approval,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_procore_ai_can47203101_acquire_01,pta_procore_ai_can47203101,acquire,stage_authority,"Current Procore AI experience/Copilot and generally available agents using authorized Procore project data; retrieval may answer directly, while any creation or change is staged as a draft and requires user review/approval before application.",manual,https://support.procore.com/faq/what-can-procore-ai-do-with-procore-data,,2026-08-19,"Given a user goal/query and authorized populated project, Procore AI retrieves and cross-references the relevant records directly; governing documentation permits retrieval without a change-approval step. Acquire is 4 for this bounded case.",4,none,P1_governing_documentation,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_procore_ai_can47203101_interpret_01,pta_procore_ai_can47203101,interpret,stage_authority,"Current Procore AI experience/Copilot and generally available agents using authorized Procore project data; retrieval may answer directly, while any creation or change is staged as a draft and requires user review/approval before application.",manual,https://support.procore.com/faq/what-can-procore-ai-do-with-procore-data,,2026-08-19,"AI completes the supported record synthesis, cross-reference, and draft interpretation, but Procore instructs users to verify/review the output before it affects project data or workflow. Interpret is 3.",3,routine_review_or_approval,P1_governing_documentation,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_procore_ai_can47203101_decide_01,pta_procore_ai_can47203101,decide,stage_authority,"Current Procore AI experience/Copilot and generally available agents using authorized Procore project data; retrieval may answer directly, while any creation or change is staged as a draft and requires user review/approval before application.",manual,https://support.procore.com/faq/what-can-procore-ai-do-with-procore-data,,2026-08-19,"The product prepares the complete supported recommendation or draft record/change, but the user must review and approve before it is applied. That routine pre-effect decision gate supports 3.",3,routine_review_or_approval,P1_governing_documentation,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_procore_ai_can47203101_act_01,pta_procore_ai_can47203101,act,stage_authority,"Current Procore AI experience/Copilot and generally available agents using authorized Procore project data; retrieval may answer directly, while any creation or change is staged as a draft and requires user review/approval before application.",manual,https://support.procore.com/faq/what-can-procore-ai-do-with-procore-data,,2026-08-19,"Any supported creation/change is fully prepared as a draft, but Procore states that AI never changes project data on its own and the user must review/approve before application. Complete prepared action with a release gate is 3.",3,routine_review_or_approval,P1_governing_documentation,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_openspace_bim_plus_can47203101_acquire_01,pta_openspace_bim_plus_can47203101,acquire,stage_authority,"OpenSpace Capture plus BIM+ using a human-worn 360 camera/site walk, uploaded plans and selected start point, AI timestamping/location/alignment/stitching and 3D reconstruction, BIM Compare/progress views; users create notes/RFIs/observations/punch items and make coordination decisions.",detailed_product_page,https://www.openspace.ai/products/capture/,,2026-08-19,"A worker attaches a 360 camera, selects the plan/start point, and walks the site; AI automatically timestamps, locates, and maps the imagery. This is a substantial co-produced acquisition component, with routine human capture still required.",2,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_openspace_bim_plus_can47203101_interpret_01,pta_openspace_bim_plus_can47203101,interpret,stage_authority,"OpenSpace Capture plus BIM+ using a human-worn 360 camera/site walk, uploaded plans and selected start point, AI timestamping/location/alignment/stitching and 3D reconstruction, BIM Compare/progress views; users create notes/RFIs/observations/punch items and make coordination decisions.",faq_technical_brief,https://get.openspace.ai/rs/283-OVQ-169/images/OpenSpace-Data-Sheet-BIM-Plus-Overview.pdf,,2026-08-19,"After the human capture/upload, AI automatically maps and aligns the as-built imagery to the plan/BIM so the supported comparison record is complete without routine human alignment validation. Interpret is 4 for this bounded output; deciding the implication remains a separate stage.",4,none,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_openspace_bim_plus_can47203101_decide_01,pta_openspace_bim_plus_can47203101,decide,stage_authority,"OpenSpace Capture plus BIM+ using a human-worn 360 camera/site walk, uploaded plans and selected start point, AI timestamping/location/alignment/stitching and 3D reconstruction, BIM Compare/progress views; users create notes/RFIs/observations/punch items and make coordination decisions.",detailed_product_page,https://www.openspace.ai/the-tech/,,2026-08-19,"The automatically aligned comparison is a decision cue; the user determines whether a discrepancy matters and what coordination response to take. The product does not select/commit that decision, so Decide is 1.",1,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_openspace_bim_plus_can47203101_act_01,pta_openspace_bim_plus_can47203101,act,stage_authority,"OpenSpace Capture plus BIM+ using a human-worn 360 camera/site walk, uploaded plans and selected start point, AI timestamping/location/alignment/stitching and 3D reconstruction, BIM Compare/progress views; users create notes/RFIs/observations/punch items and make coordination decisions.",detailed_product_page,https://www.openspace.ai/products/capture/,,2026-08-19,"After capture/upload, OpenSpace automatically timestamps, maps, aligns, and presents the supported visual progress record without a routine pre-publication gate. That mapped-record action is 4; user-authored RFIs/observations are outside this case.",4,none,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_aurora_driver_freight_trk01_acquire_01,pta_aurora_driver_freight_trk01,acquire,stage_authority,"Aurora Driver for Freight commercial Level 4 configuration on supported U.S. freight lanes, including Dallas-Houston; no human driving fallback, onboard fallback/minimal-risk behavior, and Aurora command-center supervisory guidance/roadside support; terminal freight handling and carrier operations remain external.",faq_technical_brief,https://aurora.tech/newsroom/have-questions-about-aurora-and-avs-get-your-answers-here,2025-02-27,2026-08-19,"More than two dozen lidar, radar, and camera sensors provide a 360-degree road view and the system monitors its own health throughout the supported transport leg. Destination/load-release is an input; no routine human acquisition gate is required inside the driving ODD.",4,none,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_aurora_driver_freight_trk01_interpret_01,pta_aurora_driver_freight_trk01,interpret,stage_authority,"Aurora Driver for Freight commercial Level 4 configuration on supported U.S. freight lanes, including Dallas-Houston; no human driving fallback, onboard fallback/minimal-risk behavior, and Aurora command-center supervisory guidance/roadside support; terminal freight handling and carrier operations remain external.",faq_technical_brief,https://aurora.tech/newsroom/have-questions-about-aurora-and-avs-get-your-answers-here,2025-02-27,2026-08-19,Aurora Driver interprets multimodal road inputs and embedded road rules throughout the supported leg without relying on a human fallback or routine substantive validation. Interpret is 4.,4,none,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_aurora_driver_freight_trk01_decide_01,pta_aurora_driver_freight_trk01,decide,stage_authority,"Aurora Driver for Freight commercial Level 4 configuration on supported U.S. freight lanes, including Dallas-Houston; no human driving fallback, onboard fallback/minimal-risk behavior, and Aurora command-center supervisory guidance/roadside support; terminal freight handling and carrier operations remain external.",faq_technical_brief,https://aurora.tech/newsroom/have-questions-about-aurora-and-avs-get-your-answers-here,2025-02-27,2026-08-19,"The system plans/commits driving behavior, retains vehicle control, and executes minimal-risk maneuvers. The command center can provide exception guidance but cannot remotely drive; no routine decision-approval gate applies inside the ODD.",4,none,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_aurora_driver_freight_trk01_act_01,pta_aurora_driver_freight_trk01,act,stage_authority,"Aurora Driver for Freight commercial Level 4 configuration on supported U.S. freight lanes, including Dallas-Houston; no human driving fallback, onboard fallback/minimal-risk behavior, and Aurora command-center supervisory guidance/roadside support; terminal freight handling and carrier operations remain external.",named_customer_deployment,https://aurora.tech/newsroom/updating-our-driverless-operations,2025-05-16,2026-08-19,"Aurora documents commercial driverless miles and states that the Aurora Driver performs all driving tasks, including safe pull-over; the observer does not operate the vehicle. The supported transport leg therefore completes without a routine human release/execution gate.",4,none,P3_deployment_or_independent_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_kodiak_driver_trk01_acquire_01,pta_kodiak_driver_trk01,acquire,stage_authority,"Kodiak Driver on Atlas Energy Solutions customer-owned heavy trucks in the Permian Basin: geofenced industrial routes from Dune Express/load-out points to wellsites, no person in the cab, remote operations/support, with Atlas load-out/mining/logistics systems outside the Kodiak Driver product boundary.",release_notes,https://kodiak.ai/news/kodiak-verizon-autonomous-trucking-connectivity,2025-12-18,2026-08-19,"The deployment establishes driverless operation and onboard sensing, but current Kodiak documentation says remote operators review camera and sensor feeds and guide trucks in defined scenarios. It does not establish whether remote acquisition or verification is exceptional or routine; Acquire is IE.",IE,unclear,P2_official_workflow_evidence,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_kodiak_driver_trk01_interpret_01,pta_kodiak_driver_trk01,interpret,stage_authority,"Kodiak Driver on Atlas Energy Solutions customer-owned heavy trucks in the Permian Basin: geofenced industrial routes from Dune Express/load-out points to wellsites, no person in the cab, remote operations/support, with Atlas load-out/mining/logistics systems outside the Kodiak Driver product boundary.",release_notes,https://kodiak.ai/news/kodiak-verizon-autonomous-trucking-connectivity,2025-12-18,2026-08-19,"Kodiak Driver interprets the route environment onboard, but Assisted Autonomy blends remote human review and guidance with autonomy in currently used defined scenarios. Frequency and whether remote interpretation is routinely needed are not reported; Interpret is IE.",IE,unclear,P2_official_workflow_evidence,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_kodiak_driver_trk01_decide_01,pta_kodiak_driver_trk01,decide,stage_authority,"Kodiak Driver on Atlas Energy Solutions customer-owned heavy trucks in the Permian Basin: geofenced industrial routes from Dune Express/load-out points to wellsites, no person in the cab, remote operations/support, with Atlas load-out/mining/logistics systems outside the Kodiak Driver product boundary.",release_notes,https://investors.kodiak.ai/news-releases/news-release-details/vay-and-kodiak-partner-incorporate-assisted-autonomy-technology,2025-06-25,2026-08-19,"Kodiak Driver makes onboard driving decisions, but Assisted Autonomy permits a remote CDL driver to guide or control the truck in defined low-speed scenarios and is currently used in Permian operations. The page header and press-release dateline conflict on the month; the dateline and Vay press index support June 25, 2025. The evidence does not establish whether the pre-effect remote role is exceptional or routine; Decide is IE.",IE,unclear,P2_official_workflow_evidence,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_kodiak_driver_trk01_act_01,pta_kodiak_driver_trk01,act,stage_authority,"Kodiak Driver on Atlas Energy Solutions customer-owned heavy trucks in the Permian Basin: geofenced industrial routes from Dune Express/load-out points to wellsites, no person in the cab, remote operations/support, with Atlas load-out/mining/logistics systems outside the Kodiak Driver product boundary.",governing_terms,https://investors.kodiak.ai/static-files/303a5181-d303-47b0-a6c0-c00400485fc6,2026-05-29,2026-08-19,"Commercial loads and driverless hours establish completion with no person in the cab, but not absence of remote human execution. Kodiak's SEC filing states that Assisted Autonomy can use a remote CDL driver with steering-wheel, pedal, and brake control; intervention frequency is unreported, so Act is IE.",IE,unclear,P1_governing_documentation,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_waabi_driver_trk01_acquire_01,pta_waabi_driver_trk01,acquire,stage_authority,"Waabi Driver in the externally released Uber Freight Dallas-Houston commercial-load configuration, paired with Uber Freight load matching/orchestration; assessed configuration retains human fleet/terminal functions and does not assume a public-road no-driver configuration absent explicit release evidence.",independent_reporting,https://www.forbes.com/sites/alanohnsman/2023/09/21/waabis-robot-trucks-move-from-the-virtual-world-to-uber-freights-network/,2023-09-21,2026-08-19,"The integrated Waabi software/sensor system obtains the road inputs for the commercial leg, but direct reporting of the launch configuration states that human backup drivers are routinely in the truck. Complete acquisition under routine technical supervision supports 3.",3,routine_review_or_approval,P3_deployment_or_independent_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_waabi_driver_trk01_interpret_01,pta_waabi_driver_trk01,interpret,stage_authority,"Waabi Driver in the externally released Uber Freight Dallas-Houston commercial-load configuration, paired with Uber Freight load matching/orchestration; assessed configuration retains human fleet/terminal functions and does not assume a public-road no-driver configuration absent explicit release evidence.",independent_reporting,https://www.forbes.com/sites/alanohnsman/2023/09/21/waabis-robot-trucks-move-from-the-virtual-world-to-uber-freights-network/,2023-09-21,2026-08-19,"Waabi Driver performs the road interpretation in the commercial leg, but the launch configuration retains a human backup driver routinely supervising. Interpret is complete subject to a technical gate, supporting 3.",3,routine_review_or_approval,P3_deployment_or_independent_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_waabi_driver_trk01_decide_01,pta_waabi_driver_trk01,decide,stage_authority,"Waabi Driver in the externally released Uber Freight Dallas-Houston commercial-load configuration, paired with Uber Freight load matching/orchestration; assessed configuration retains human fleet/terminal functions and does not assume a public-road no-driver configuration absent explicit release evidence.",independent_reporting,https://www.forbes.com/sites/alanohnsman/2023/09/21/waabis-robot-trucks-move-from-the-virtual-world-to-uber-freights-network/,2023-09-21,2026-08-19,"Waabi Driver makes driving decisions for the supported commercial leg, while the routinely present backup driver can intervene before those decisions take effect. Decide is 3.",3,routine_review_or_approval,P3_deployment_or_independent_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_waabi_driver_trk01_act_01,pta_waabi_driver_trk01,act,stage_authority,"Waabi Driver in the externally released Uber Freight Dallas-Houston commercial-load configuration, paired with Uber Freight load matching/orchestration; assessed configuration retains human fleet/terminal functions and does not assume a public-road no-driver configuration absent explicit release evidence.",named_customer_deployment,https://waabi.ai/insights/waabi-uber-freight,2023-09-21,2026-08-19,"Waabi Driver trucks run regular commercial Dallas-Houston loads and perform the driving action, but the assessed launch configuration retains a routinely present safety/backup driver able to intervene. Complete action with continuous technical supervision is 3.",3,routine_review_or_approval,P3_deployment_or_independent_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_volvo_vnl_autonomous_trk01_acquire_01,pta_volvo_vnl_autonomous_trk01,acquire,stage_authority,"Volvo VNL Autonomous powered by the Aurora Driver in the documented DHL Supply Chain Texas deployment on Dallas-Houston and Fort Worth-El Paso lanes, with a safety driver present to monitor and ensure integration; shared Aurora Driver system lineage retained.",named_customer_deployment,https://www.volvoautonomoussolutions.com/en-en/news-and-insights/press-releases/2024/dec/volvo-begins-autonomous-operations-for-dhl-supply-chain-in-texas.html,2024-12-11,2026-08-19,"The integrated vehicle/driver system obtains the road-driving inputs on two Texas lanes, but Volvo states that a safety driver is routinely present to monitor performance and integration. Complete supported acquisition with technical supervision is 3.",3,routine_review_or_approval,P3_deployment_or_independent_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_volvo_vnl_autonomous_trk01_interpret_01,pta_volvo_vnl_autonomous_trk01,interpret,stage_authority,"Volvo VNL Autonomous powered by the Aurora Driver in the documented DHL Supply Chain Texas deployment on Dallas-Houston and Fort Worth-El Paso lanes, with a safety driver present to monitor and ensure integration; shared Aurora Driver system lineage retained.",named_customer_deployment,https://www.volvoautonomoussolutions.com/en-en/news-and-insights/press-releases/2024/dec/volvo-begins-autonomous-operations-for-dhl-supply-chain-in-texas.html,2024-12-11,2026-08-19,"Aurora Driver supplies the road interpretation for the supported leg, while a safety driver routinely monitors performance. Interpret is stage-complete with technical supervision, supporting 3.",3,routine_review_or_approval,P3_deployment_or_independent_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
