product_task_assessment_id,company_id,company_name,product_id,product_name,product_ai_release_id,product_date_assessed,product_configuration_assessed,product_task_coverage,supported_case_scope,product_task_relationship,primary_user_role,occupation_soc_code,occupation_name,canonical_task_set_version,canonical_task_id,canonical_task_name,task_scope_version,jurisdiction_code,capability_date_assessed,capability_protocol_version,acquire_product_autonomy_rating,interpret_product_autonomy_rating,decide_product_autonomy_rating,act_product_autonomy_rating,acquire_ai_capability,interpret_ai_capability,decide_ai_capability,act_ai_capability,acquire_gap,interpret_gap,decide_gap,act_gap,signoff_date_assessed,signoff_applicability_scope,acquire_formal_signoff_status,interpret_formal_signoff_status,decide_formal_signoff_status,act_formal_signoff_status,signoff_reason_codes,product_assessment_status,capability_assessment_status,signoff_assessment_status,gap_assessment_status
pta_w10w11_20260820_v02_perfect_virtual_tryon_can_39_5012_01,perfect,Perfect Corp.,ai_virtual_try_on_prod,AI Virtual Try-On,rel_v02_perfect_virtual_tryon_current,2026-08-20,"Perfect Corp. AI Virtual Try-On configured only for current hair-color or hairstyle visualization, using a user-supplied photo or live camera and a user-selected color or style.",narrow_fragment,"Technical hair-region detection and rendering of a user-selected supported hair color or style; excludes hair-condition or suitability interpretation, recommendation, professional consultation, formulation, safety testing, and physical salon service.",embedded_service,"Salon, beauty brand, retailer, or customer",39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",expansion-1.1-reviewed,CAN-39-5012-01,Provide and support hair and cosmetology services,scope-expansion-1.1,US,2026-08-19,0.7,2,1,0,4,3,3,3,3,1,2,3,-1,2026-08-19,"U.S. hair and cosmetology services at the national-baseline row; federal cosmetic-product and OSHA salon-safety rules are included, while state licensing, scope-of-practice, facility, and sanitation regimes require later jurisdiction-specific rows.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_v02b_ulta_glamlab_hair_can_39_5012_01,ulta_beauty,"Ulta Beauty, Inc.",glamlab_hair_color_try_on_prod,GLAMlab Hair Color Try-On,rel_v02b_ulta_glamlab_hair,2026-08-20,Ulta GLAMlab current hair-color try-on using a customer photo or camera and the available Ulta color catalog.,narrow_fragment,"Technical hair-region detection, virtual application of a customer-selected hair color, and display of the result; excludes hair-condition or suitability interpretation, recommendation, professional consultation, formulation, patch testing, and physical coloring.",customer_self_service,Beauty customer,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",expansion-1.1-reviewed,CAN-39-5012-01,Provide and support hair and cosmetology services,scope-expansion-1.1,US,2026-08-19,0.7,2,1,0,4,3,3,3,3,1,2,3,-1,2026-08-19,"U.S. hair and cosmetology services at the national-baseline row; federal cosmetic-product and OSHA salon-safety rules are included, while state licensing, scope-of-practice, facility, and sanitation regimes require later jurisdiction-specific rows.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_v02b_haut_hair_can_39_5012_01,haut_ai_ou,Haut.AI OÜ,haut_ai_hair_analysis_prod,Haut.AI Hair Analysis,rel_v02b_haut_hair,2026-08-20,Haut.AI Hair Analysis embedded in a brand or salon experience with a configured product catalog and supported photo/questionnaire inputs.,narrow_fragment,Photo/questionnaire-based analysis of supported visible hair attributes and automated product or routine recommendation; excludes scalp disease diagnosis and physical salon service.,embedded_service,"Salon, beauty brand, retailer, or customer",39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",expansion-1.1-reviewed,CAN-39-5012-01,Provide and support hair and cosmetology services,scope-expansion-1.1,US,2026-08-19,0.7,2,4,4,4,3,3,3,3,1,-1,-1,-1,2026-08-19,"U.S. hair and cosmetology services at the national-baseline row; federal cosmetic-product and OSHA salon-safety rules are included, while state licensing, scope-of-practice, facility, and sanitation regimes require later jurisdiction-specific rows.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_xfi_kerastase_kscan_can_39_5012_01,kerastase_loreal,Kérastase (L’Oréal),k_scan_prod,K-SCAN,rel_xfi_kerastase_kscan_202309,2026-08-20,"K-SCAN salon consultation using the connected camera, client questionnaire, AI analysis, and professional review.",narrow_fragment,"Scalp imaging and score-based analysis of dandruff, porphyrin, hair-fiber diameter, and hair density, followed by a personalized Kérastase product-routine recommendation and scalp-profile recap; excludes medical diagnosis and the physical execution of cleansing, cutting, coloring, styling, or treatment.",occupation_worker_tool,"Hairdresser, hairstylist, or cosmetologist",39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",expansion-1.1-reviewed,CAN-39-5012-01,Provide and support hair and cosmetology services,scope-expansion-1.1,US,2026-08-19,0.7,2,3,2,1,3,3,3,3,1,0,1,2,2026-08-19,"U.S. hair and cosmetology services at the national-baseline row; federal cosmetic-product and OSHA salon-safety rules are included, while state licensing, scope-of-practice, facility, and sanitation regimes require later jurisdiction-specific rows.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_v02b_myavana_hairscope_can_39_5012_01,myavana,"MYAVANA, Inc.",myavana_hairscope_prod,MYAVANA HairScope,rel_v02b_myavana_hairscope,2026-08-20,"MYAVANA HairScope with the current professional scan, AI segmentation, damage analysis, and digital care-plan workflow.",narrow_fragment,"Professional image capture, automated supported hair-damage analysis, and digital care-plan support; excludes medical diagnosis and physical cutting, coloring, or styling.",occupation_worker_tool,"Hairdresser, stylist, or hair-care professional",39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",expansion-1.1-reviewed,CAN-39-5012-01,Provide and support hair and cosmetology services,scope-expansion-1.1,US,2026-08-19,0.7,2,4,2,4,3,3,3,3,1,-1,1,-1,2026-08-19,"U.S. hair and cosmetology services at the national-baseline row; federal cosmetic-product and OSHA salon-safety rules are included, while state licensing, scope-of-practice, facility, and sanitation regimes require later jurisdiction-specific rows.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_v02b_myhairid_can_39_5012_01,l_oreal_professionnel,L'Oréal Professionnel,my_hair_id_prod,My Hair [iD],rel_v02b_myhairid,2026-08-20,"My Hair [iD] for Pros with its current consultation, diagnostic questionnaire, virtual try-on, and professional recommendation functions.",narrow_fragment,"Salon consultation capture, supported cosmetic hair assessment, virtual style or color rendering, and product/shade support; excludes medical diagnosis and physical coloring, cutting, or styling.",occupation_worker_tool,"Hairdresser, colorist, or salon professional",39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",expansion-1.1-reviewed,CAN-39-5012-01,Provide and support hair and cosmetology services,scope-expansion-1.1,US,2026-08-19,0.7,2,4,3,4,3,3,3,3,1,-1,0,-1,2026-08-19,"U.S. hair and cosmetology services at the national-baseline row; federal cosmetic-product and OSHA salon-safety rules are included, while state licensing, scope-of-practice, facility, and sanitation regimes require later jurisdiction-specific rows.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_v02b_studio1_vi_can_39_5012_01,studio_1_beauty,Studio 1 Beauty,vi_prod,Vi,rel_v02b_studio1_vi,2026-08-20,Studio 1 Beauty Vi using the current 14-question Hair Passport and Studio 1 product catalog.,narrow_fragment,"Questionnaire-based hair profile, catalog scoring, and automated product-routine assembly; excludes medical diagnosis and physical salon service.",customer_self_service,Hair-care customer,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",expansion-1.1-reviewed,CAN-39-5012-01,Provide and support hair and cosmetology services,scope-expansion-1.1,US,2026-08-19,0.7,2,4,4,4,3,3,3,3,1,-1,-1,-1,2026-08-19,"U.S. hair and cosmetology services at the national-baseline row; federal cosmetic-product and OSHA salon-safety rules are included, while state licensing, scope-of-practice, facility, and sanitation regimes require later jurisdiction-specific rows.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_w11_caira_caira_can_39_9011_01,caira,Caira,caira_prod,Caira,,2026-08-20,"Caira, current documented U.S. configuration as of 2026-08-20: AI childcare copilot supporting documentation, lesson planning, compliance, observations, and early-childhood center workflows. Assessed mode: the highest-authority current mode actually described on the cited exact-product or workflow page; no hypothetical integration is added. Human role in this bounded mode: care staff observe children, exercise professional judgment, communicate with families, and deliver and supervise physical care and instruction. Assessment retains the full frozen task and is limited to: Draft care documentation and lesson plans, organize observations, and support compliance and family communication workflows.",bounded_substantive,"Draft care documentation and lesson plans, organize observations, and support compliance and family communication workflows.",occupation_worker_tool,"Childcare worker, early-childhood educator, or center staff",39-9011.00,Childcare Workers,expansion-2.1-initial-reviewed,CAN-39-9011-01,Provide safe daily care and developmental support for children,scope-expansion-2.1-v0.1,US,2026-08-20,0.7,2,2,2,2,4,4,4,4,2,2,2,2,2026-08-20,"U.S. childcare under the federal baseline; the state licensing regime, provider type, age group, funding program, parent agreement, and facility policy are not fixed.",IE,IE,IE,IE,,calibration_draft,calibration_draft,needs_adjudication,directional_only
pta_w10w11_20260820_w11_childwise_childwise_can_39_9011_01,childwise,ChildWise,childwise_prod,ChildWise,,2026-08-20,"ChildWise, current documented U.S. configuration as of 2026-08-20: AI childcare-management product supporting observations, scheduling, compliance, communications, and classroom operations. Assessed mode: the highest-authority current mode actually described on the cited exact-product or workflow page; no hypothetical integration is added. Human role in this bounded mode: care staff observe children, exercise professional judgment, communicate with families, and deliver and supervise physical care and instruction. Assessment retains the full frozen task and is limited to: Support daily care records, child observations, staff scheduling, compliance workflows, and family communication.",bounded_substantive,"Support daily care records, child observations, staff scheduling, compliance workflows, and family communication.",occupation_worker_tool,Childcare worker or center staff,39-9011.00,Childcare Workers,expansion-2.1-initial-reviewed,CAN-39-9011-01,Provide safe daily care and developmental support for children,scope-expansion-2.1-v0.1,US,2026-08-20,0.7,2,2,2,2,4,4,4,4,2,2,2,2,2026-08-20,"U.S. childcare under the federal baseline; the state licensing regime, provider type, age group, funding program, parent agreement, and facility policy are not fixed.",IE,IE,IE,IE,,calibration_draft,calibration_draft,needs_adjudication,directional_only
pta_w10w11_20260820_w11_cuepilot_cuepilot_can_39_9011_01,cuepilot,CuePilot,cuepilot_prod,CuePilot,,2026-08-20,"CuePilot, current documented U.S. configuration as of 2026-08-20: AI childcare documentation product for voice observations, photo sorting, report drafting, and family communication support. Assessed mode: the highest-authority current mode actually described on the cited exact-product or workflow page; no hypothetical integration is added. Human role in this bounded mode: care staff observe children, exercise professional judgment, communicate with families, and deliver and supervise physical care and instruction. Assessment retains the full frozen task and is limited to: Capture caregiver observations, organize child evidence, and draft progress reports and family updates.",bounded_substantive,"Capture caregiver observations, organize child evidence, and draft progress reports and family updates.",occupation_worker_tool,Childcare worker or early-childhood educator,39-9011.00,Childcare Workers,expansion-2.1-initial-reviewed,CAN-39-9011-01,Provide safe daily care and developmental support for children,scope-expansion-2.1-v0.1,US,2026-08-20,0.7,2,2,2,2,4,4,4,4,2,2,2,2,2026-08-20,"U.S. childcare under the federal baseline; the state licensing regime, provider type, age group, funding program, parent agreement, and facility policy are not fixed.",IE,IE,IE,IE,,calibration_draft,calibration_draft,needs_adjudication,directional_only
