company_id,company_name,company_name_aliases,parent_company_id,company_description,company_website_url,company_founded_date,company_founded_date_precision,headquarters_country_code,headquarters_subdivision_code,company_status,company_status_date_assessed,company_source_url,company_source_access_date,catalog_status,catalog_source_count,catalog_source_files
lucanet,Lucanet,,,"Provider or maintainer of Lucanet xP&A, included in the accounting-product discovery census.",https://www.lucanet.com/en/solutions/scenario-planning-analysis-xpa/,,unknown,,,active,2026-08-20,https://www.lucanet.com/en/solutions/scenario-planning-analysis-xpa/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
lumi_ai,Lumi AI,,,"Provider or maintainer of Lumi AI, included in the accounting-product discovery census.",https://www.lumi-ai.com/fp-a,,unknown,,,active,2026-08-20,https://www.lumi-ai.com/fp-a,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
lutra_ai,Lutra AI,,,"Provider or maintainer of Lutra AI, included in the accounting-product discovery census.",https://apps.xero.com/us/app/lutra-ai,,unknown,,,active,2026-08-20,https://apps.xero.com/us/app/lutra-ai,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
magnetic,Magnetic,,,"Provider or maintainer of Magnetic, included in the accounting-product discovery census.",https://www.magnetictax.com/,,unknown,,,active,2026-08-20,https://www.magnetictax.com/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
martus_solutions,Martus Solutions,,,"Provider or maintainer of Martus, included in the accounting-product discovery census.",https://www.martussolutions.com/blog/martus-brings-conversational-ai-to-budgeting-turning-financial-data-into-real-time-answers,,unknown,,,active,2026-08-20,https://www.martussolutions.com/blog/martus-brings-conversational-ai-to-budgeting-turning-financial-data-into-real-time-answers,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/saturation_v0_4/company_general_info_delta_v0_4.csv
maxima,Maxima,,,"Provider or maintainer of Maxima, included in the accounting-product discovery census.",https://www.maxima.ai/product,,unknown,,,active,2026-08-20,https://www.maxima.ai/product,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
mayday,Mayday,,,"Provider or maintainer of Mayday, included in the accounting-product discovery census.",https://www.getmayday.com/,,unknown,,,active,2026-08-20,https://www.getmayday.com/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
medius,Medius,,,"Provider or maintainer of Medius AP Automation, included in the accounting-product discovery census.",https://www.medius.com/,,unknown,,,active,2026-08-20,https://www.medius.com/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
metricstream,MetricStream,,,"Provider or maintainer of MetricStream Internal Audit Management, included in the accounting-product discovery census.",https://www.metricstream.com/products/internal-audit-management.htm,,unknown,,,active,2026-08-20,https://www.metricstream.com/products/internal-audit-management.htm,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
nanonets,Nanonets,,,"Provider or maintainer of Nanonets Accounts Payable, included in the accounting-product discovery census.",https://nanonets.com/solutions/accounts-payable,,unknown,,,active,2026-08-20,https://nanonets.com/solutions/accounts-payable,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
nectari,Nectari,,,"Provider or maintainer of Nectari, included in the accounting-product discovery census.",https://www.nectari.com/legal/ai,,unknown,,,active,2026-08-20,https://www.nectari.com/legal/ai,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/saturation_v0_4/company_general_info_delta_v0_4.csv
nilus,Nilus,,,"Provider or maintainer of Nilus, included in the accounting-product discovery census.",https://www.nilus.com/,,unknown,,,active,2026-08-20,https://www.nilus.com/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
nomentia,Nomentia,,,"Provider or maintainer of Nomentia AI Cash Flow Forecasting, included in the accounting-product discovery census.",https://www.nomentia.com/blog/product-update-ai-powered-cash-flow-forecasting-for-faster-better-financial-decisions,,unknown,,,active,2026-08-20,https://www.nomentia.com/blog/product-update-ai-powered-cash-flow-forecasting-for-faster-better-financial-decisions,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
nominal,Nominal,,,"Provider or maintainer of Nominal, included in the accounting-product discovery census.",https://nominal.so/,,unknown,,,active,2026-08-20,https://nominal.so/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
nordavix,Nordavix,,,"Provider or maintainer of Nordavix, included in the accounting-product discovery census.",https://nordavix.com/,,unknown,,,active,2026-08-20,https://nordavix.com/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/saturation_v0_4/company_general_info_delta_v0_4.csv
numeric,Numeric,,,"Provider or maintainer of Numeric, included in the accounting-product discovery census.",https://www.numeric.io/,,unknown,,,active,2026-08-20,https://www.numeric.io/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
oblex,Oblex,,,"Provider or maintainer of Oblex Lattice, included in the accounting-product discovery census.",https://oblex.ai/,,unknown,,,active,2026-08-20,https://oblex.ai/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
octa,OCTA,,,"Provider or maintainer of OCTA, included in the accounting-product discovery census.",https://weareocta.com/,,unknown,,,active,2026-08-20,https://weareocta.com/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
oneplan,OnePlan,,,"Provider or maintainer of OnePlan, included in the accounting-product discovery census.",https://www.oneplan.tech/platform,,unknown,,,active,2026-08-20,https://www.oneplan.tech/platform,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
onestream,OneStream,,,"Provider or maintainer of OneStream, included in the accounting-product discovery census.",https://www.onestream.com/solutions/ai-planning-forecasting/,,unknown,,,active,2026-08-20,https://www.onestream.com/solutions/ai-planning-forecasting/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
optro,Optro,,,"Provider or maintainer of Optro, included in the accounting-product discovery census.",https://optro.ai/platform/ai,,unknown,,,active,2026-08-20,https://optro.ai/platform/ai,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
paylocity,Paylocity,,,"Provider or maintainer of Airbase AP Automation, included in the accounting-product discovery census.",https://www.airbase.com/modules/ap-automation,,unknown,,,active,2026-08-20,https://www.airbase.com/modules/ap-automation,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
peytonixai,PeytonixAI,,,"Provider or maintainer of PeytonixAI, included in the accounting-product discovery census.",https://peytonixai.com/,,unknown,,,active,2026-08-20,https://peytonixai.com/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
phocas_software,Phocas Software,,,"Provider or maintainer of Phocas, included in the accounting-product discovery census.",https://www.phocassoftware.com/ai,,unknown,,,active,2026-08-20,https://www.phocassoftware.com/ai,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
pigment,Pigment,,,"Provider or maintainer of Pigment, included in the accounting-product discovery census.",https://www.pigment.com/ai,,unknown,,,active,2026-08-20,https://www.pigment.com/ai,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
pilot,Pilot,,,"Provider or maintainer of Pilot AI Accountant, included in the accounting-product discovery census.",https://pilot.com/platform/ai-accountant,,unknown,,,active,2026-08-20,https://pilot.com/platform/ai-accountant,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
planful,Planful,,,"Provider or maintainer of Planful, included in the accounting-product discovery census.",https://planful.com/ai/,,unknown,,,active,2026-08-20,https://planful.com/ai/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
portali,Portali,,,"Provider or maintainer of Portali, included in the accounting-product discovery census.",https://portali.tech/,,unknown,,,active,2026-08-20,https://portali.tech/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
proofix,Proofix,,,"Provider or maintainer of Proofix, included in the accounting-product discovery census.",https://getproofix.com/,,unknown,,,active,2026-08-20,https://getproofix.com/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/saturation_v0_4/company_general_info_delta_v0_4.csv
prophix,Prophix,,,"Provider or maintainer of Prophix One, included in the accounting-product discovery census.",https://www.prophix.com/use-case/financial-planning-analysis/,,unknown,,,active,2026-08-20,https://www.prophix.com/use-case/financial-planning-analysis/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
puzzle,Puzzle,,,"Provider or maintainer of Puzzle, included in the accounting-product discovery census.",https://www.puzzle.io/,,unknown,,,active,2026-08-20,https://www.puzzle.io/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
qireon,Qireon,,,"Provider or maintainer of Qireon, included in the accounting-product discovery census.",https://www.qireon.com/features/internal-audit,,unknown,,,active,2026-08-20,https://www.qireon.com/features/internal-audit,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
quadient,Quadient,,,"Provider or maintainer of Quadient AP Automation, included in the accounting-product discovery census.",https://www.quadient.com/en-us/ap-automation/integrations,,unknown,,,active,2026-08-20,https://www.quadient.com/en-us/ap-automation/integrations,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/saturation_v0_4/company_general_info_delta_v0_4.csv
ramp,Ramp,,,"Provider or maintainer of Ramp, included in the accounting-product discovery census.",https://ramp.com/accounting-automation,,unknown,,,active,2026-08-20,https://ramp.com/accounting-automation,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
receipt_bot,Receipt Bot,,,"Provider or maintainer of Receipt Bot, included in the accounting-product discovery census.",https://apps.xero.com/us/app/receipt-bot,,unknown,,,active,2026-08-20,https://apps.xero.com/us/app/receipt-bot,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/accounting_product_census/import_staging_v0_3/company_general_info_staging_v0_3.csv
